YearMonth,Value,Type,Model
1980-01-01,,Full,MovingAverage_9
1980-02-01,,Full,MovingAverage_9
1980-03-01,,Full,MovingAverage_9
1980-04-01,,Full,MovingAverage_9
1980-05-01,,Full,MovingAverage_9
1980-06-01,,Full,MovingAverage_9
1980-07-01,,Full,MovingAverage_9
1980-08-01,,Full,MovingAverage_9
1980-09-01,132.66666666666666,Full,MovingAverage_9
1980-10-01,136.55555555555554,Full,MovingAverage_9
1980-11-01,140.11111111111111,Full,MovingAverage_9
1980-12-01,155.44444444444446,Full,MovingAverage_9
1981-01-01,158.44444444444446,Full,MovingAverage_9
1981-02-01,159.88888888888889,Full,MovingAverage_9
1981-03-01,155.0,Full,MovingAverage_9
1981-04-01,152.66666666666666,Full,MovingAverage_9
1981-05-01,149.66666666666666,Full,MovingAverage_9
1981-06-01,141.0,Full,MovingAverage_9
1981-07-01,149.33333333333334,Full,MovingAverage_9
1981-08-01,156.44444444444446,Full,MovingAverage_9
1981-09-01,139.88888888888889,Full,MovingAverage_9
1981-10-01,141.55555555555554,Full,MovingAverage_9
1981-11-01,144.33333333333334,Full,MovingAverage_9
1981-12-01,155.66666666666666,Full,MovingAverage_9
1982-01-01,154.77777777777777,Full,MovingAverage_9
1982-02-01,152.0,Full,MovingAverage_9
1982-03-01,147.0,Full,MovingAverage_9
1982-04-01,133.11111111111111,Full,MovingAverage_9
1982-05-01,123.44444444444444,Full,MovingAverage_9
1982-06-01,123.77777777777777,Full,MovingAverage_9
1982-07-01,121.11111111111111,Full,MovingAverage_9
1982-08-01,117.0,Full,MovingAverage_9
1982-09-01,103.66666666666667,Full,MovingAverage_9
1982-10-01,106.22222222222223,Full,MovingAverage_9
1982-11-01,112.55555555555556,Full,MovingAverage_9
1982-12-01,122.22222222222223,Full,MovingAverage_9
1983-01-01,119.77777777777777,Full,MovingAverage_9
1983-02-01,117.66666666666667,Full,MovingAverage_9
1983-03-01,117.0,Full,MovingAverage_9
1983-04-01,113.44444444444444,Full,MovingAverage_9
1983-05-01,111.66666666666667,Full,MovingAverage_9
1983-06-01,111.88888888888889,Full,MovingAverage_9
1983-07-01,111.55555555555556,Full,MovingAverage_9
1983-08-01,110.44444444444444,Full,MovingAverage_9
1983-09-01,103.33333333333333,Full,MovingAverage_9
1983-10-01,105.55555555555556,Full,MovingAverage_9
1983-11-01,108.55555555555556,Full,MovingAverage_9
1983-12-01,114.0,Full,MovingAverage_9
1984-01-01,114.33333333333333,Full,MovingAverage_9
